  Measurement Number     Measurement type
                   2                DC IV

      Measurement ID             SeriesID
       739662.681469                    0

         MeasureMode                Bias1                Bias2
-5.3000e+00   -2.4253e-05   2.1853e+05
-5.3100e+00   -2.4267e-05   2.1882e+05
-5.3200e+00   -2.4281e-05   2.1910e+05
-5.3300e+00   -2.4294e-05   2.1939e+05
-5.3400e+00   -2.4308e-05   2.1968e+05
-5.3500e+00   -2.4322e-05   2.1997e+05
-5.3600e+00   -2.4336e-05   2.2025e+05
-5.3700e+00   -2.4348e-05   2.2055e+05
-5.3800e+00   -2.4362e-05   2.2084e+05
-5.3900e+00   -2.4376e-05   2.2112e+05
-5.4000e+00   -2.4389e-05   2.2141e+05
-5.4100e+00   -2.4403e-05   2.2170e+05
-5.4200e+00   -2.4415e-05   2.2199e+05
-5.4300e+00   -2.4430e-05   2.2227e+05
-5.4400e+00   -2.4443e-05   2.2255e+05
-5.4500e+00   -2.4458e-05   2.2283e+05
-5.4600e+00   -2.4471e-05   2.2312e+05
-5.4700e+00   -2.4485e-05   2.2340e+05
-5.4800e+00   -2.4498e-05   2.2369e+05
-5.4900e+00   -2.4512e-05   2.2397e+05
-5.5000e+00   -2.4526e-05   2.2426e+05
-5.5100e+00   -2.4540e-05   2.2454e+05
-5.5200e+00   -2.4553e-05   2.2482e+05
-5.5300e+00   -2.4566e-05   2.2511e+05
-5.5400e+00   -2.4580e-05   2.2539e+05
-5.5500e+00   -2.4593e-05   2.2567e+05
-5.5600e+00   -2.4607e-05   2.2595e+05
-5.5700e+00   -2.4620e-05   2.2624e+05
-5.5800e+00   -2.4634e-05   2.2652e+05
-5.5900e+00   -2.4648e-05   2.2680e+05
-5.6000e+00   -2.4662e-05   2.2707e+05
-5.6100e+00   -2.4676e-05   2.2735e+05
-5.6200e+00   -2.4689e-05   2.2763e+05
-5.6300e+00   -2.4703e-05   2.2791e+05
-5.6400e+00   -2.4716e-05   2.2819e+05
-5.6500e+00   -2.4730e-05   2.2847e+05
-5.6600e+00   -2.4745e-05   2.2874e+05
-5.6700e+00   -2.4756e-05   2.2903e+05
-5.6800e+00   -2.4771e-05   2.2930e+05
-5.6900e+00   -2.4783e-05   2.2959e+05
-5.7000e+00   -2.4798e-05   2.2986e+05
-5.7100e+00   -2.4813e-05   2.3012e+05
-5.7200e+00   -2.4825e-05   2.3042e+05
-5.7300e+00   -2.4840e-05   2.3068e+05
-5.7400e+00   -2.4853e-05   2.3096e+05
-5.7500e+00   -2.4867e-05   2.3123e+05
-5.7600e+00   -2.4880e-05   2.3151e+05
-5.7700e+00   -2.4894e-05   2.3178e+05
-5.7800e+00   -2.4908e-05   2.3206e+05
-5.7900e+00   -2.4921e-05   2.3233e+05
-5.8000e+00   -2.4935e-05   2.3260e+05
-5.8100e+00   -2.4949e-05   2.3287e+05
-5.8200e+00   -2.4962e-05   2.3316e+05
-5.8300e+00   -2.4976e-05   2.3343e+05
-5.8400e+00   -2.4989e-05   2.3370e+05
-5.8500e+00   -2.5003e-05   2.3397e+05
-5.8600e+00   -2.5017e-05   2.3424e+05
-5.8700e+00   -2.5030e-05   2.3452e+05
-5.8800e+00   -2.5044e-05   2.3478e+05
-5.8900e+00   -2.5058e-05   2.3505e+05
-5.9000e+00   -2.5072e-05   2.3532e+05
-5.9100e+00   -2.5086e-05   2.3559e+05
-5.9200e+00   -2.5100e-05   2.3586e+05
-5.9300e+00   -2.5113e-05   2.3613e+05
-5.9400e+00   -2.5126e-05   2.3641e+05
-5.9500e+00   -2.5140e-05   2.3668e+05
-5.9600e+00   -2.5153e-05   2.3695e+05
-5.9700e+00   -2.5166e-05   2.3722e+05
-5.9800e+00   -2.5181e-05   2.3748e+05
-5.9900e+00   -2.5195e-05   2.3774e+05
-6.0000e+00   -2.5209e-05   2.3801e+05
-6.0100e+00   -2.5222e-05   2.3828e+05
-6.0200e+00   -2.5236e-05   2.3855e+05
-6.0300e+00   -2.5250e-05   2.3881e+05
-6.0400e+00   -2.5265e-05   2.3907e+05
-6.0500e+00   -2.5278e-05   2.3933e+05
-6.0600e+00   -2.5291e-05   2.3961e+05
-6.0700e+00   -2.5306e-05   2.3986e+05
-6.0800e+00   -2.5320e-05   2.4013e+05
-6.0900e+00   -2.5334e-05   2.4039e+05
-6.1000e+00   -2.5349e-05   2.4064e+05
-6.1100e+00   -2.5362e-05   2.4092e+05
-6.1200e+00   -2.5376e-05   2.4118e+05
-6.1300e+00   -2.5389e-05   2.4144e+05
-6.1400e+00   -2.5404e-05   2.4170e+05
-6.1500e+00   -2.5418e-05   2.4196e+05
-6.1600e+00   -2.5432e-05   2.4221e+05
-6.1700e+00   -2.5445e-05   2.4248e+05
-6.1800e+00   -2.5459e-05   2.4275e+05
-6.1900e+00   -2.5472e-05   2.4301e+05
-6.2000e+00   -2.5485e-05   2.4328e+05
-6.2100e+00   -2.5500e-05   2.4353e+05
-6.2200e+00   -2.5514e-05   2.4378e+05
-6.2300e+00   -2.5529e-05   2.4404e+05
-6.2400e+00   -2.5542e-05   2.4431e+05
-6.2500e+00   -2.5556e-05   2.4456e+05
-6.2600e+00   -2.5570e-05   2.4482e+05
-6.2700e+00   -2.5583e-05   2.4508e+05
-6.2800e+00   -2.5598e-05   2.4533e+05
-6.2900e+00   -2.5613e-05   2.4558e+05
-6.3000e+00   -2.5625e-05   2.4586e+05
-6.3100e+00   -2.5638e-05   2.4612e+05
-6.3200e+00   -2.5653e-05   2.4637e+05
-6.3300e+00   -2.5667e-05   2.4662e+05
-6.3400e+00   -2.5681e-05   2.4688e+05
-6.3500e+00   -2.5694e-05   2.4714e+05
-6.3600e+00   -2.5708e-05   2.4739e+05
-6.3700e+00   -2.5723e-05   2.4764e+05
-6.3800e+00   -2.5736e-05   2.4790e+05
-6.3900e+00   -2.5750e-05   2.4815e+05
-6.4000e+00   -2.5764e-05   2.4841e+05
-6.4100e+00   -2.5778e-05   2.4866e+05
-6.4200e+00   -2.5792e-05   2.4892e+05
-6.4300e+00   -2.5805e-05   2.4918e+05
-6.4400e+00   -2.5819e-05   2.4943e+05
-6.4500e+00   -2.5832e-05   2.4969e+05
-6.4600e+00   -2.5846e-05   2.4994e+05
-6.4700e+00   -2.5861e-05   2.5019e+05
-6.4800e+00   -2.5875e-05   2.5044e+05
-6.4900e+00   -2.5888e-05   2.5069e+05
-6.5000e+00   -2.5902e-05   2.5094e+05
-6.5100e+00   -2.5916e-05   2.5120e+05
-6.5200e+00   -2.5929e-05   2.5145e+05
-6.5300e+00   -2.5943e-05   2.5170e+05
-6.5400e+00   -2.5958e-05   2.5195e+05
-6.5500e+00   -2.5972e-05   2.5220e+05
-6.5600e+00   -2.5985e-05   2.5245e+05
-6.5700e+00   -2.6000e-05   2.5270e+05
-6.5800e+00   -2.6014e-05   2.5294e+05
-6.5900e+00   -2.6027e-05   2.5320e+05
-6.6000e+00   -2.6042e-05   2.5344e+05
-6.6100e+00   -2.6055e-05   2.5370e+05
-6.6200e+00   -2.6069e-05   2.5394e+05
-6.6300e+00   -2.6083e-05   2.5419e+05
-6.6400e+00   -2.6096e-05   2.5444e+05
-6.6500e+00   -2.6110e-05   2.5469e+05
-6.6600e+00   -2.6125e-05   2.5493e+05
-6.6700e+00   -2.6137e-05   2.5519e+05
-6.6800e+00   -2.6152e-05   2.5543e+05
-6.6900e+00   -2.6165e-05   2.5568e+05
-6.7000e+00   -2.6178e-05   2.5594e+05
-6.7100e+00   -2.6193e-05   2.5617e+05
-6.7200e+00   -2.6207e-05   2.5642e+05
-6.7300e+00   -2.6221e-05   2.5667e+05
-6.7400e+00   -2.6234e-05   2.5692e+05
-6.7500e+00   -2.6248e-05   2.5717e+05
-6.7600e+00   -2.6261e-05   2.5742e+05
-6.7700e+00   -2.6275e-05   2.5765e+05
-6.7800e+00   -2.6289e-05   2.5790e+05
-6.7900e+00   -2.6304e-05   2.5813e+05
-6.8000e+00   -2.6318e-05   2.5838e+05
-6.8100e+00   -2.6331e-05   2.5864e+05
-6.8200e+00   -2.6344e-05   2.5888e+05
-6.8300e+00   -2.6359e-05   2.5912e+05
-6.8400e+00   -2.6372e-05   2.5937e+05
-6.8500e+00   -2.6386e-05   2.5961e+05
-6.8600e+00   -2.6399e-05   2.5986e+05
-6.8700e+00   -2.6413e-05   2.6010e+05
-6.8800e+00   -2.6428e-05   2.6033e+05
-6.8900e+00   -2.6442e-05   2.6057e+05
-6.9000e+00   -2.6455e-05   2.6082e+05
-6.9100e+00   -2.6469e-05   2.6106e+05
-6.9200e+00   -2.6483e-05   2.6130e+05
-6.9300e+00   -2.6497e-05   2.6154e+05
-6.9400e+00   -2.6510e-05   2.6179e+05
-6.9500e+00   -2.6524e-05   2.6203e+05
-6.9600e+00   -2.6538e-05   2.6227e+05
-6.9700e+00   -2.6552e-05   2.6250e+05
-6.9800e+00   -2.6566e-05   2.6274e+05
-6.9900e+00   -2.6580e-05   2.6298e+05
-7.0000e+00   -2.6593e-05   2.6322e+05
-7.0100e+00   -2.6607e-05   2.6346e+05
-7.0200e+00   -2.6622e-05   2.6370e+05
-7.0300e+00   -2.6635e-05   2.6394e+05
-7.0400e+00   -2.6649e-05   2.6418e+05
-7.0500e+00   -2.6663e-05   2.6441e+05
-7.0600e+00   -2.6676e-05   2.6465e+05
-7.0700e+00   -2.6690e-05   2.6489e+05
-7.0800e+00   -2.6703e-05   2.6514e+05
-7.0900e+00   -2.6717e-05   2.6538e+05
-7.1000e+00   -2.6731e-05   2.6561e+05
-7.1100e+00   -2.6745e-05   2.6585e+05
-7.1200e+00   -2.6759e-05   2.6608e+05
-7.1300e+00   -2.6774e-05   2.6630e+05
-7.1400e+00   -2.6787e-05   2.6655e+05
-7.1500e+00   -2.6802e-05   2.6677e+05
-7.1600e+00   -2.6816e-05   2.6701e+05
-7.1700e+00   -2.6830e-05   2.6724e+05
-7.1800e+00   -2.6843e-05   2.6749e+05
-7.1900e+00   -2.6857e-05   2.6772e+05
-7.2000e+00   -2.6870e-05   2.6795e+05
-7.2100e+00   -2.6884e-05   2.6819e+05
-7.2200e+00   -2.6898e-05   2.6842e+05
-7.2300e+00   -2.6912e-05   2.6866e+05
-7.2400e+00   -2.6926e-05   2.6889e+05
-7.2500e+00   -2.6939e-05   2.6912e+05
-7.2600e+00   -2.6954e-05   2.6935e+05
-7.2700e+00   -2.6968e-05   2.6958e+05
-7.2800e+00   -2.6981e-05   2.6982e+05
-7.2900e+00   -2.6995e-05   2.7005e+05
-7.3000e+00   -2.7009e-05   2.7028e+05
-7.3100e+00   -2.7023e-05   2.7051e+05
-7.3200e+00   -2.7037e-05   2.7074e+05
-7.3300e+00   -2.7051e-05   2.7097e+05
-7.3400e+00   -2.7065e-05   2.7120e+05
-7.3500e+00   -2.7078e-05   2.7144e+05
-7.3600e+00   -2.7091e-05   2.7167e+05
-7.3700e+00   -2.7107e-05   2.7189e+05
-7.3800e+00   -2.7119e-05   2.7213e+05
-7.3900e+00   -2.7134e-05   2.7235e+05
-7.4000e+00   -2.7147e-05   2.7259e+05
-7.4100e+00   -2.7161e-05   2.7282e+05
-7.4200e+00   -2.7175e-05   2.7304e+05
-7.4300e+00   -2.7188e-05   2.7328e+05
-7.4400e+00   -2.7202e-05   2.7351e+05
-7.4500e+00   -2.7216e-05   2.7373e+05
-7.4600e+00   -2.7230e-05   2.7396e+05
-7.4700e+00   -2.7244e-05   2.7419e+05
-7.4800e+00   -2.7257e-05   2.7442e+05
-7.4900e+00   -2.7272e-05   2.7464e+05
-7.5000e+00   -2.7286e-05   2.7486e+05
-7.5100e+00   -2.7300e-05   2.7510e+05
-7.5200e+00   -2.7314e-05   2.7532e+05
-7.5300e+00   -2.7328e-05   2.7554e+05
-7.5400e+00   -2.7342e-05   2.7576e+05
-7.5500e+00   -2.7357e-05   2.7598e+05
-7.5600e+00   -2.7370e-05   2.7622e+05
-7.5700e+00   -2.7383e-05   2.7645e+05
-7.5800e+00   -2.7398e-05   2.7666e+05
-7.5900e+00   -2.7412e-05   2.7689e+05
-7.6000e+00   -2.7426e-05   2.7711e+05
-7.6100e+00   -2.7439e-05   2.7734e+05
-7.6200e+00   -2.7454e-05   2.7756e+05
-7.6300e+00   -2.7469e-05   2.7777e+05
-7.6400e+00   -2.7481e-05   2.7801e+05
-7.6500e+00   -2.7495e-05   2.7824e+05
-7.6600e+00   -2.7510e-05   2.7845e+05
-7.6700e+00   -2.7524e-05   2.7867e+05
-7.6800e+00   -2.7537e-05   2.7890e+05
-7.6900e+00   -2.7550e-05   2.7913e+05
-7.7000e+00   -2.7566e-05   2.7933e+05
-7.7100e+00   -2.7580e-05   2.7955e+05
-7.7200e+00   -2.7593e-05   2.7978e+05
-7.7300e+00   -2.7608e-05   2.7999e+05
-7.7400e+00   -2.7621e-05   2.8022e+05
-7.7500e+00   -2.7635e-05   2.8044e+05
-7.7600e+00   -2.7649e-05   2.8066e+05
-7.7700e+00   -2.7663e-05   2.8088e+05
-7.7800e+00   -2.7678e-05   2.8109e+05
-7.7900e+00   -2.7692e-05   2.8131e+05
-7.8000e+00   -2.7705e-05   2.8154e+05
-7.8100e+00   -2.7718e-05   2.8176e+05
-7.8200e+00   -2.7732e-05   2.8198e+05
-7.8300e+00   -2.7746e-05   2.8221e+05
-7.8400e+00   -2.7760e-05   2.8243e+05
-7.8500e+00   -2.7774e-05   2.8263e+05
-7.8600e+00   -2.7788e-05   2.8285e+05
-7.8700e+00   -2.7802e-05   2.8307e+05
-7.8800e+00   -2.7816e-05   2.8329e+05
-7.8900e+00   -2.7831e-05   2.8349e+05
-7.9000e+00   -2.7844e-05   2.8372e+05
-7.9100e+00   -2.7858e-05   2.8394e+05
-7.9200e+00   -2.7873e-05   2.8415e+05
-7.9300e+00   -2.7887e-05   2.8437e+05
-7.9400e+00   -2.7900e-05   2.8459e+05
-7.9500e+00   -2.7914e-05   2.8480e+05
-7.9600e+00   -2.7928e-05   2.8502e+05
-7.9700e+00   -2.7942e-05   2.8523e+05
-7.9800e+00   -2.7955e-05   2.8546e+05
-7.9900e+00   -2.7969e-05   2.8567e+05
-8.0000e+00   -2.7984e-05   2.8588e+05
-8.0100e+00   -2.7999e-05   2.8608e+05
-8.0200e+00   -2.8013e-05   2.8630e+05
-8.0300e+00   -2.8027e-05   2.8651e+05
-8.0400e+00   -2.8042e-05   2.8671e+05
-8.0500e+00   -2.8055e-05   2.8693e+05
-8.0600e+00   -2.8070e-05   2.8714e+05
-8.0700e+00   -2.8083e-05   2.8737e+05
-8.0800e+00   -2.8097e-05   2.8757e+05
-8.0900e+00   -2.8110e-05   2.8780e+05
-8.1000e+00   -2.8124e-05   2.8801e+05
-8.1100e+00   -2.8138e-05   2.8822e+05
-8.1200e+00   -2.8153e-05   2.8843e+05
-8.1300e+00   -2.8167e-05   2.8863e+05
-8.1400e+00   -2.8181e-05   2.8885e+05
-8.1500e+00   -2.8195e-05   2.8906e+05
-8.1600e+00   -2.8209e-05   2.8927e+05
-8.1700e+00   -2.8223e-05   2.8948e+05
-8.1800e+00   -2.8237e-05   2.8969e+05
-8.1900e+00   -2.8252e-05   2.8990e+05
-8.2000e+00   -2.8265e-05   2.9011e+05
-8.2100e+00   -2.8279e-05   2.9032e+05
-8.2200e+00   -2.8294e-05   2.9053e+05
-8.2300e+00   -2.8307e-05   2.9074e+05
-8.2400e+00   -2.8322e-05   2.9094e+05
-8.2500e+00   -2.8335e-05   2.9116e+05
-8.2600e+00   -2.8350e-05   2.9136e+05
-8.2700e+00   -2.8363e-05   2.9157e+05
-8.2800e+00   -2.8377e-05   2.9178e+05
-8.2900e+00   -2.8392e-05   2.9198e+05
-8.3000e+00   -2.8406e-05   2.9219e+05
-8.3100e+00   -2.8420e-05   2.9240e+05
-8.3200e+00   -2.8434e-05   2.9261e+05
-8.3300e+00   -2.8447e-05   2.9282e+05
-8.3400e+00   -2.8461e-05   2.9304e+05
-8.3500e+00   -2.8474e-05   2.9325e+05
-8.3600e+00   -2.8489e-05   2.9345e+05
-8.3700e+00   -2.8502e-05   2.9366e+05
-8.3800e+00   -2.8516e-05   2.9387e+05
-8.3900e+00   -2.8530e-05   2.9408e+05
-8.4000e+00   -2.8544e-05   2.9429e+05
-8.4100e+00   -2.8557e-05   2.9450e+05
-8.4200e+00   -2.8571e-05   2.9471e+05
-8.4300e+00   -2.8585e-05   2.9491e+05
-8.4400e+00   -2.8599e-05   2.9512e+05
-8.4500e+00   -2.8613e-05   2.9532e+05
-8.4600e+00   -2.8627e-05   2.9552e+05
-8.4700e+00   -2.8641e-05   2.9573e+05
-8.4800e+00   -2.8654e-05   2.9595e+05
-8.4900e+00   -2.8668e-05   2.9615e+05
-8.5000e+00   -2.8682e-05   2.9635e+05
-8.5100e+00   -2.8695e-05   2.9657e+05
-8.5200e+00   -2.8710e-05   2.9676e+05
-8.5300e+00   -2.8724e-05   2.9696e+05
-8.5400e+00   -2.8739e-05   2.9716e+05
-8.5500e+00   -2.8752e-05   2.9737e+05
-8.5600e+00   -2.8766e-05   2.9757e+05
-8.5700e+00   -2.8780e-05   2.9778e+05
-8.5800e+00   -2.8793e-05   2.9799e+05
-8.5900e+00   -2.8807e-05   2.9819e+05
-8.6000e+00   -2.8822e-05   2.9839e+05
-8.6100e+00   -2.8835e-05   2.9859e+05
-8.6200e+00   -2.8849e-05   2.9880e+05
-8.6300e+00   -2.8863e-05   2.9900e+05
-8.6400e+00   -2.8877e-05   2.9920e+05
-8.6500e+00   -2.8890e-05   2.9941e+05
-8.6600e+00   -2.8904e-05   2.9962e+05
-8.6700e+00   -2.8917e-05   2.9982e+05
-8.6800e+00   -2.8932e-05   3.0002e+05
-8.6900e+00   -2.8946e-05   3.0021e+05
-8.7000e+00   -2.8959e-05   3.0042e+05
-8.7100e+00   -2.8974e-05   3.0062e+05
-8.7200e+00   -2.8987e-05   3.0082e+05
-8.7300e+00   -2.9001e-05   3.0102e+05
-8.7400e+00   -2.9015e-05   3.0122e+05
-8.7500e+00   -2.9030e-05   3.0141e+05
-8.7600e+00   -2.9044e-05   3.0162e+05
-8.7700e+00   -2.9058e-05   3.0181e+05
-8.7800e+00   -2.9071e-05   3.0202e+05
-8.7900e+00   -2.9084e-05   3.0222e+05
-8.8000e+00   -2.9099e-05   3.0242e+05
-8.8100e+00   -2.9114e-05   3.0261e+05
-8.8200e+00   -2.9126e-05   3.0282e+05
-8.8300e+00   -2.9140e-05   3.0302e+05
-8.8400e+00   -2.9154e-05   3.0321e+05
-8.8500e+00   -2.9168e-05   3.0342e+05
-8.8600e+00   -2.9182e-05   3.0361e+05
-8.8700e+00   -2.9195e-05   3.0382e+05
-8.8800e+00   -2.9209e-05   3.0402e+05
-8.8900e+00   -2.9223e-05   3.0422e+05
-8.9000e+00   -2.9237e-05   3.0441e+05
-8.9100e+00   -2.9251e-05   3.0461e+05
-8.9200e+00   -2.9265e-05   3.0480e+05
-8.9300e+00   -2.9279e-05   3.0500e+05
-8.9400e+00   -2.9292e-05   3.0520e+05
-8.9500e+00   -2.9305e-05   3.0541e+05
-8.9600e+00   -2.9319e-05   3.0560e+05
-8.9700e+00   -2.9333e-05   3.0580e+05
-8.9800e+00   -2.9346e-05   3.0600e+05
-8.9900e+00   -2.9361e-05   3.0619e+05
-9.0000e+00   -2.9375e-05   3.0639e+05
-9.0100e+00   -2.9388e-05   3.0659e+05
-9.0200e+00   -2.9402e-05   3.0678e+05
-9.0300e+00   -2.9416e-05   3.0698e+05
-9.0400e+00   -2.9430e-05   3.0717e+05
-9.0500e+00   -2.9444e-05   3.0736e+05
-9.0600e+00   -2.9457e-05   3.0756e+05
-9.0700e+00   -2.9471e-05   3.0776e+05
-9.0800e+00   -2.9485e-05   3.0795e+05
-9.0900e+00   -2.9499e-05   3.0814e+05
-9.1000e+00   -2.9513e-05   3.0834e+05
-9.1100e+00   -2.9526e-05   3.0854e+05
-9.1200e+00   -2.9540e-05   3.0873e+05
-9.1300e+00   -2.9554e-05   3.0893e+05
-9.1400e+00   -2.9567e-05   3.0913e+05
-9.1500e+00   -2.9581e-05   3.0932e+05
-9.1600e+00   -2.9595e-05   3.0951e+05
-9.1700e+00   -2.9609e-05   3.0970e+05
-9.1800e+00   -2.9622e-05   3.0991e+05
-9.1900e+00   -2.9636e-05   3.1009e+05
-9.2000e+00   -2.9650e-05   3.1029e+05
-9.2100e+00   -2.9664e-05   3.1048e+05
-9.2200e+00   -2.9678e-05   3.1067e+05
-9.2300e+00   -2.9692e-05   3.1086e+05
-9.2400e+00   -2.9706e-05   3.1105e+05
-9.2500e+00   -2.9719e-05   3.1125e+05
-9.2600e+00   -2.9734e-05   3.1143e+05
-9.2700e+00   -2.9749e-05   3.1161e+05
-9.2800e+00   -2.9761e-05   3.1181e+05
-9.2900e+00   -2.9775e-05   3.1201e+05
-9.3000e+00   -2.9789e-05   3.1219e+05
-9.3100e+00   -2.9803e-05   3.1238e+05
-9.3200e+00   -2.9816e-05   3.1258e+05
-9.3300e+00   -2.9830e-05   3.1277e+05
-9.3400e+00   -2.9845e-05   3.1295e+05
-9.3500e+00   -2.9859e-05   3.1314e+05
-9.3600e+00   -2.9873e-05   3.1332e+05
-9.3700e+00   -2.9887e-05   3.1352e+05
-9.3800e+00   -2.9901e-05   3.1371e+05
-9.3900e+00   -2.9914e-05   3.1390e+05
-9.4000e+00   -2.9929e-05   3.1408e+05
-9.4100e+00   -2.9943e-05   3.1426e+05
-9.4200e+00   -2.9957e-05   3.1445e+05
-9.4300e+00   -2.9970e-05   3.1465e+05
-9.4400e+00   -2.9985e-05   3.1482e+05
-9.4500e+00   -3.0000e-05   3.1500e+05
-9.4600e+00   -3.0014e-05   3.1519e+05
-9.4700e+00   -3.0028e-05   3.1537e+05
-9.4800e+00   -3.0042e-05   3.1556e+05
-9.4900e+00   -3.0056e-05   3.1574e+05
-9.5000e+00   -3.0069e-05   3.1594e+05
-9.5100e+00   -3.0085e-05   3.1611e+05
-9.5200e+00   -3.0098e-05   3.1630e+05
-9.5300e+00   -3.0111e-05   3.1650e+05
-9.5400e+00   -3.0126e-05   3.1667e+05
-9.5500e+00   -3.0140e-05   3.1685e+05
-9.5600e+00   -3.0154e-05   3.1704e+05
-9.5700e+00   -3.0167e-05   3.1723e+05
-9.5800e+00   -3.0181e-05   3.1742e+05
-9.5900e+00   -3.0195e-05   3.1761e+05
-9.6000e+00   -3.0209e-05   3.1779e+05
-9.6100e+00   -3.0223e-05   3.1798e+05
-9.6200e+00   -3.0237e-05   3.1815e+05
-9.6300e+00   -3.0252e-05   3.1833e+05
-9.6400e+00   -3.0267e-05   3.1850e+05
-9.6500e+00   -3.0281e-05   3.1869e+05
-9.6600e+00   -3.0295e-05   3.1887e+05
-9.6700e+00   -3.0309e-05   3.1904e+05
-9.6800e+00   -3.0323e-05   3.1923e+05
-9.6900e+00   -3.0337e-05   3.1941e+05
-9.7000e+00   -3.0351e-05   3.1959e+05
-9.7100e+00   -3.0366e-05   3.1976e+05
-9.7200e+00   -3.0380e-05   3.1995e+05
-9.7300e+00   -3.0395e-05   3.2012e+05
-9.7400e+00   -3.0410e-05   3.2029e+05
-9.7500e+00   -3.0424e-05   3.2047e+05
-9.7600e+00   -3.0439e-05   3.2064e+05
-9.7700e+00   -3.0452e-05   3.2083e+05
-9.7800e+00   -3.0468e-05   3.2100e+05
-9.7900e+00   -3.0481e-05   3.2118e+05
-9.8000e+00   -3.0496e-05   3.2135e+05
-9.8100e+00   -3.0510e-05   3.2153e+05
-9.8200e+00   -3.0525e-05   3.2170e+05
-9.8300e+00   -3.0539e-05   3.2188e+05
-9.8400e+00   -3.0554e-05   3.2206e+05
-9.8500e+00   -3.0567e-05   3.2224e+05
-9.8600e+00   -3.0582e-05   3.2241e+05
-9.8700e+00   -3.0596e-05   3.2259e+05
-9.8800e+00   -3.0611e-05   3.2276e+05
-9.8900e+00   -3.0626e-05   3.2293e+05
-9.9000e+00   -3.0640e-05   3.2311e+05
-9.9100e+00   -3.0654e-05   3.2328e+05
-9.9200e+00   -3.0669e-05   3.2345e+05
-9.9300e+00   -3.0684e-05   3.2362e+05
-9.9400e+00   -3.0699e-05   3.2379e+05
-9.9500e+00   -3.0713e-05   3.2396e+05
-9.9600e+00   -3.0727e-05   3.2414e+05
-9.9700e+00   -3.0743e-05   3.2430e+05
-9.9800e+00   -3.0757e-05   3.2448e+05
-9.9900e+00   -3.0773e-05   3.2464e+05
-1.0000e+01   -3.0787e-05   3.2481e+05
-1.0000e+01   -3.0798e-05   3.2469e+05
-9.9900e+00   -3.0809e-05   3.2426e+05
-9.9800e+00   -3.0818e-05   3.2383e+05
-9.9700e+00   -3.0828e-05   3.2341e+05
-9.9600e+00   -3.0839e-05   3.2297e+05
-9.9500e+00   -3.0848e-05   3.2255e+05
-9.9400e+00   -3.0859e-05   3.2212e+05
-9.9300e+00   -3.0868e-05   3.2169e+05
-9.9200e+00   -3.0878e-05   3.2127e+05
-9.9100e+00   -3.0887e-05   3.2085e+05
-9.9000e+00   -3.0896e-05   3.2043e+05
-9.8900e+00   -3.0906e-05   3.2001e+05
-9.8800e+00   -3.0916e-05   3.1958e+05
-9.8700e+00   -3.0925e-05   3.1916e+05
-9.8600e+00   -3.0935e-05   3.1873e+05
-9.8500e+00   -3.0944e-05   3.1831e+05
-9.8400e+00   -3.0954e-05   3.1790e+05
-9.8300e+00   -3.0962e-05   3.1749e+05
-9.8200e+00   -3.0972e-05   3.1706e+05
-9.8100e+00   -3.0981e-05   3.1664e+05
-9.8000e+00   -3.0991e-05   3.1622e+05
-9.7900e+00   -3.0999e-05   3.1582e+05
-9.7800e+00   -3.1008e-05   3.1540e+05
-9.7700e+00   -3.1018e-05   3.1498e+05
-9.7600e+00   -3.1027e-05   3.1456e+05
-9.7500e+00   -3.1036e-05   3.1415e+05
-9.7400e+00   -3.1045e-05   3.1374e+05
-9.7300e+00   -3.1052e-05   3.1334e+05
-9.7200e+00   -3.1062e-05   3.1293e+05
-9.7100e+00   -3.1070e-05   3.1252e+05
-9.7000e+00   -3.1079e-05   3.1211e+05
-9.6900e+00   -3.1088e-05   3.1170e+05
-9.6800e+00   -3.1096e-05   3.1129e+05
-9.6700e+00   -3.1105e-05   3.1089e+05
-9.6600e+00   -3.1113e-05   3.1048e+05
-9.6500e+00   -3.1122e-05   3.1007e+05
-9.6400e+00   -3.1131e-05   3.0966e+05
-9.6300e+00   -3.1139e-05   3.0926e+05
-9.6200e+00   -3.1148e-05   3.0885e+05
-9.6100e+00   -3.1156e-05   3.0845e+05
-9.6000e+00   -3.1164e-05   3.0805e+05
-9.5900e+00   -3.1172e-05   3.0765e+05
-9.5800e+00   -3.1179e-05   3.0726e+05
-9.5700e+00   -3.1187e-05   3.0685e+05
-9.5600e+00   -3.1196e-05   3.0645e+05
-9.5500e+00   -3.1204e-05   3.0605e+05
-9.5400e+00   -3.1212e-05   3.0565e+05
-9.5300e+00   -3.1219e-05   3.0527e+05
-9.5200e+00   -3.1227e-05   3.0487e+05
-9.5100e+00   -3.1235e-05   3.0446e+05
-9.5000e+00   -3.1245e-05   3.0405e+05
-9.4900e+00   -3.1252e-05   3.0366e+05
-9.4800e+00   -3.1259e-05   3.0327e+05
-9.4700e+00   -3.1267e-05   3.0287e+05
-9.4600e+00   -3.1275e-05   3.0248e+05
-9.4500e+00   -3.1283e-05   3.0208e+05
-9.4400e+00   -3.1290e-05   3.0169e+05
-9.4300e+00   -3.1298e-05   3.0130e+05
-9.4200e+00   -3.1306e-05   3.0090e+05
-9.4100e+00   -3.1313e-05   3.0051e+05
-9.4000e+00   -3.1321e-05   3.0012e+05
-9.3900e+00   -3.1329e-05   2.9972e+05
-9.3800e+00   -3.1336e-05   2.9933e+05
-9.3700e+00   -3.1343e-05   2.9895e+05
