  Measurement Number     Measurement type
                   2           CVSweepNew

      Measurement ID             SeriesID
       739662.676285                    0

         MeasureMode                Start                 Stop
                   1                    0                    1

                Step           Sweep mode            Frequency
                0.01                    3               100000

            AC level                Abort          After abort
                0.01                    0                    1

           Hold time           Delay time      Stop delay time
                   0                    0                    0

  RealMeasuredPoints
                 202

     Voltage   Resistance    Reactance      ACLevel    Frequency
4.2241e-01 9.6905e+02 4.7237e+01 6.6196e-03 1.0000e+05
4.1290e-01 9.6903e+02 4.7020e+01 6.6182e-03 1.0000e+05
4.0353e-01 9.6829e+02 4.6734e+01 6.6164e-03 1.0000e+05
3.9418e-01 9.6850e+02 4.7200e+01 6.6193e-03 1.0000e+05
3.8450e-01 9.6892e+02 4.7227e+01 6.6189e-03 1.0000e+05
3.7514e-01 9.6725e+02 4.6960e+01 6.6178e-03 1.0000e+05
3.6571e-01 9.6860e+02 4.6763e+01 6.6185e-03 1.0000e+05
3.5615e-01 9.6758e+02 4.7358e+01 6.6173e-03 1.0000e+05
3.4674e-01 9.6904e+02 4.6454e+01 6.6190e-03 1.0000e+05
3.3730e-01 9.6859e+02 4.7362e+01 6.6189e-03 1.0000e+05
3.2750e-01 9.6915e+02 4.6765e+01 6.6173e-03 1.0000e+05
3.1847e-01 9.6854e+02 4.7205e+01 6.6185e-03 1.0000e+05
3.0872e-01 9.6837e+02 4.7287e+01 6.6187e-03 1.0000e+05
2.9916e-01 9.6860e+02 4.7331e+01 6.6174e-03 1.0000e+05
2.8953e-01 9.6898e+02 4.7153e+01 6.6181e-03 1.0000e+05
2.8035e-01 9.6707e+02 4.7096e+01 6.6180e-03 1.0000e+05
2.7066e-01 9.6893e+02 4.6843e+01 6.6170e-03 1.0000e+05
2.6145e-01 9.6855e+02 4.6606e+01 6.6198e-03 1.0000e+05
2.5182e-01 9.6941e+02 4.6407e+01 6.6177e-03 1.0000e+05
2.4262e-01 9.6989e+02 4.6661e+01 6.6175e-03 1.0000e+05
2.3182e-01 9.6799e+02 4.6126e+01 6.6185e-03 1.0000e+05
2.2266e-01 9.6883e+02 4.6170e+01 6.6185e-03 1.0000e+05
2.1307e-01 9.6937e+02 4.7853e+01 6.6191e-03 1.0000e+05
2.0367e-01 9.6856e+02 4.7440e+01 6.6192e-03 1.0000e+05
1.9426e-01 9.6911e+02 4.7140e+01 6.6192e-03 1.0000e+05
1.8470e-01 9.6942e+02 4.6987e+01 6.6178e-03 1.0000e+05
